erm	materialType	materialLabel	cause	relationship	outcome	quote	doi	hazard_reduction	causeComment	outcomeComment
https://nanocommons.github.io/identifiers/registry#ERM:781345	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	Embedding into nano-enabled paint formulation	negatively_correlates	genotoxicity	Pulmonary inflammation and DNA damage and hepatic histopathology were not changed in mice instilled with sanding dust from NanoTiO2 paint compared to paint without NanoTiO2. However, pure NanoTiO2 caused greater inflammation than NanoTiO2 embedded in the paint matrix.	https://doi.org/10.1186/1743-8977-9-4	1	Embedding of a nanomaterial into nano-enabled paint formulation	
https://nanocommons.github.io/identifiers/registry#ERM:781345	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	Embedding into nano-enabled paint formulation	negatively_correlates	Broncho alveolar Lavage	Sanding dust from both paints resulted in increased neutrophil counts in mice 1 day after intratracheal instillation of 162 and 486 μg. Exposure to 486 μg of both types of sanding dust resulted in increased neutrophil numbers 3 days after intratracheal instillation, while no increased influx of neutrophils were observed 28 days after intratracheal instillation. The neutrophil counts were not different between the NanoTiO2 containing paint (Indoor-NanoTiO2) and the reference paint without NanoTiO2 (Indoor-R). Thus, inflammation was observed for all tested materials, although the paint dust with and without nanoparticles was much less inflammogenic than the pure NanoTiO2 at similar mass.	https://doi.org/10.1186/1743-8977-9-4	0	Embedding of a nanomaterial into nano-enabled paint formulation	
https://nanocommons.github.io/identifiers/registry#ERM:192686	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	duration	#N/A	viability	The metabolic activity assays based on succinate dehydrogenase activity in the mitochondria showed that GO nanosheets (20 μg/mL) exhibited no cytotoxicity to A549 within 2 h incubation and a slight decrease in cell viability (∼20%) within 24 h. GO nanosheets of higher concentration (85 μg/mL) led to an increased cytotoxicity (∼50%) within 24 h	https://doi.org/10.1021.nn101097v	0	A temporal measurement of the time between two specified points.	
https://nanocommons.github.io/identifiers/registry#ERM:192682	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	duration	does_not_correlate	toxicity	This review reveals that the toxicity of graphene is dependent on the graphene surface (the chemical structure or the nature of the functionalized coatings), size, number of layers, cell type, administration route (for in vivo experiments), dose, time of exposure, and synthesis method	https://doi.org/10.1021/tx400385x	0	A temporal measurement of the time between two specified points.	
https://nanocommons.github.io/identifiers/registry#ERM:192716	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	ultraviolet radiation	negatively_correlates	aspect ratio	Moreover, the UV-treated and thermally reduced GOs have lower zeta potential than the other three, indicating that the former two samples are more inclined to aggregate in the SD medium. However, after adding the dispersant (1% BSA), the aggregation was quite slight, indicated by the similar aggregation size determined by the DLS of GOs prepared in the same way as for toxicogenomic assays.	https://doi.org/10.3390/ijms221910578	0	The invisible ultraviolet spectrum makes up one specific portion of sunlight. This unique portion accounts for three percent of all solar radiation reaching the earth. UV radiation causes many health problems	
https://nanocommons.github.io/identifiers/registry#ERM:679487	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	Epoxy-functionalization of a nanoparticle	negatively_correlates	toxicity	the GO with lower epoxy and hydroxyl groups tended to have a lower PELI1.5total and, thus, a higher toxicity.	https://doi.org/10.3390/ijms221910578	1	Functionalization of a nanoparticle through epoxy groups, comprised of two carbons and an oxygen in a ring formation	
https://nanocommons.github.io/identifiers/registry#ERM:467463	http://purl.enanomapper.net/onto/ENM_0218062	TiO2@SiO2 nanocomposite	Nanoparticle material part consisting of a silica coat	negatively_correlates	surface charge	The increase of hydrodynamic diameter as a function of the TiO2:SiO2 ratio is caused by both the steric hindrance of SiO2 heterocoagulated on the TiO2 surface and the consequent electrostatic destabilization due to the progressive neutralization of the TiO2 surface charge with the increase of SiO2 content [29,30].	https://doi.org/10.3390/nano9071041	0	Silica coating.	
https://nanocommons.github.io/identifiers/registry#ERM:467463	http://purl.enanomapper.net/onto/ENM_0218062	TiO2@SiO2 nanocomposite	Nanoparticle material part consisting of a silica coat	positively_correlates	cytotoxicity	Cells viability was assessed to evaluate the toxic potential of TiO2 based nanocomposites. Data from MTT test showed that particles TiO2:SiO2 3:1, with a lower amount of SiO2 vs. TiO2, have affected the viability of the cells at the doses 750 and 75 µg/mL with a mortality of the 30% and 10%, respectively (Figure 4a). Cell viability data obtained from the exposure to TiO2 and SiO2 NPs alone are reported in Supplementary Materials (Figure S2). To investigate the type of cell death induced by these NPs, H/PI staining has been performed at the dose 75 µg TiO2/mL, which is the dose used for the other endpoints. Furthermore, this effective concentration falls in the range (from 1 µg/mL until 200 µg/mL) recommended for the in vitro testing of NMs aiming to investigate biological responses and in mechanistic studies [31,32]. Results from this test showed that TiO2:SiO2 3:1 induced a reduction of cell viability, as demonstrated by the increased number of necrotic cells (Figure 4b).	https://doi.org/10.3390/nano9071041	0	Silica coating.	
https://nanocommons.github.io/identifiers/registry#ERM:467463	http://purl.enanomapper.net/onto/ENM_0218062	TiO2@SiO2 nanocomposite	Nanoparticle material part consisting of a silica coat	positively_correlates	hydrodynamic diameter	The increase of hydrodynamic diameter as a function of the TiO2:SiO2 ratio is caused by both the steric hindrance of SiO2 heterocoagulated on the TiO2 surface and the consequent electrostatic destabilization due to the progressive neutralization of the TiO2 surface charge with the increase of SiO2 content [29,30].	https://doi.org/10.3390/nano9071041	0	Silica coating.	
https://nanocommons.github.io/identifiers/registry#ERM:467460	http://purl.enanomapper.net/onto/ENM_0218062	TiO2@SiO2 nanocomposite	Nanoparticle material part consisting of a silica coat	negatively_correlates	surface area	due to the different atomic mass of titanium and silicon: increasing the relative amount of TiO2 leads to a decreased specific surface area	https://doi.org/10.1016/j.apcata.2021.118179	0	Silica coating.	
https://nanocommons.github.io/identifiers/registry#ERM:467460	http://purl.enanomapper.net/onto/ENM_0218062	TiO2@SiO2 nanocomposite	Nanoparticle material part consisting of a silica coat	negatively_correlates	aggregation	the firm immobilisation of the TiO2 nanoparticles at the surface of the silica matrix ensures stability against aggregation during the reaction (which, on the other hand, is a known issue for P25 TiO2	https://doi.org/10.1016/j.apcata.2021.118179	0	Silica coating.	
https://nanocommons.github.io/identifiers/registry#ERM:679487	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	Hydroxy-functionalization of a nanoparticle	negatively_correlates	toxicity	the GO with lower epoxy and hydroxyl groups tended to have a lower PELI1.5total and, thus, a higher toxicity.	https://doi.org/10.3390/ijms221910578	1	Functionalization of a nanoparticle through hydroxyl groups, comprised of one oxygen atom covalently bonded to one hydrogen atom	
https://nanocommons.github.io/identifiers/registry#ERM:745801	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	Photocatalytic activity	positively_correlates	toxicity	As Table 1 illustrates, those samples that were the effective photocatalysts were also the most cytotoxic and inflammatory in cell culture.	https://doi.org/10.1093/toxsci/kfj197	0	Catalysis of a photoreaction upon irradiation of the photocatalist bearer of this disposition	
https://nanocommons.github.io/identifiers/registry#ERM:192682	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	reactive oxygen species biosynthetic process	#N/A	cytotoxicity	he current literature proposes that the generation of reactive oxygen species in target cells is the most important cytotoxicity mechanism of graphene.	https://doi.org/10.1021/tx400385x	0	The chemical reactions and pathways resulting in the formation of reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen.	
https://nanocommons.github.io/identifiers/registry#ERM:192682	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	reactive oxygen species biosynthetic process	#N/A	Oxidative stress	Many reports have proposed that oxidative stress is one of the mechanisms involved in the toxic effects of carbon nanomaterials.2,24,37,90 The oxidative stress in target cells is caused by the generation of reactive oxygen species (ROS).2 Antioxidant enzymes, such as superoxide dismutase or glutathione per-oxidase, are able to reduce and eliminate ROS. If homeostasis is not achieved, cellular macromolecules, such as proteins, DNA, and lipids, can be damaged.2	https://doi.org/10.1021/tx400385x	0	The chemical reactions and pathways resulting in the formation of reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen.	
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	oxidation state	does_not_correlate	toxicity	The results reveal that, indeed, the elemental composition and size do exert impacts on GO toxicity, while the oxidation level exhibits no significant effects	https://doi.org/10.3390%2Fnano9081180	0	Oxidation state is an atomic descriptor that gives the degree of oxidation of an atom in terms of counting electrons. The higher the oxidation state (OS) of a given atom, the greater is its degree of oxidation. [source: IUPAC Gold Book - https://doi.org/10.1351/goldbook.O04365]	
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	oxidation state	does_not_correlate	toxicity	The results reveal that, indeed, the elemental composition and size do exert impacts on GO toxicity, while the oxidation level exhibits no significant effects	https://doi.org/10.3390/ijms221910578	0	Oxidation state is an atomic descriptor that gives the degree of oxidation of an atom in terms of counting electrons. The higher the oxidation state (OS) of a given atom, the greater is its degree of oxidation. [source: IUPAC Gold Book - https://doi.org/10.1351/goldbook.O04365]	
https://nanocommons.github.io/identifiers/registry#ERM:745801	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	anatase nanoparticle	negatively_correlates	toxicity	While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.	https://doi.org/10.1093/toxsci/kfj197	1		
https://nanocommons.github.io/identifiers/registry#ERM:745801	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	anatase nanoparticle	negatively_correlates	percent cell viability	Nano-TiO2 anatase/rutile particles produced a biological response less than that of anatase but greater than rutile. In addition, nano-TiO2 anatase particles decreased mitochondrial activity (or cellular viability) and enhanced IL-8 in both HDF and A549 cell lines.	https://doi.org/10.1093/toxsci/kfj197	0		
https://nanocommons.github.io/identifiers/registry#ERM:745801	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	anatase nanoparticle	positively_correlates	toxicity	While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.	https://doi.org/10.1093/toxsci/kfj197	0		
https://nanocommons.github.io/identifiers/registry#ERM:745801	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	anatase nanoparticle	positively_correlates	percent cell viability	Specifically, nano-TiO2 anatase particles produced a high LDH release in cells under ambient conditions and a higher cellular LDH release when exposed to UV light after nano-TiO2 particle inoculation. Nano-TiO2 anatase/rutile particles produced a biological response less than that of anatase but greater than rutile. In addition, nano-TiO2 anatase particles decreased mitochondrial activity (or cellular viability) and enhanced IL-8 in both HDF and A549 cell lines.	https://doi.org/10.1093/toxsci/kfj197	1		
https://nanocommons.github.io/identifiers/registry#ERM:745801	http://purl.obolibrary.org/obo/CHEBI_51050	titanium dioxide nanoparticle	rutile nanoparticle	negatively_correlates	toxicity	While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.	https://doi.org/10.1093/toxsci/kfj197	1		
https://nanocommons.github.io/identifiers/registry#ERM:192684	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	surface coating	correlates	suspension	formation of hydrogen bonds between polar functional groups on the GO surface and water molecules, a stable GO colloidal suspension can be attained	https://doi.org/10.1021/tx400385x	0		
https://nanocommons.github.io/identifiers/registry#ERM:467462	http://purl.enanomapper.net/onto/ENM_0218062	TiO2@SiO2 nanocomposite	organ quality	positively_correlates	dispersion	According to the nitrogen adsorption-desorption isotherms (Figures 5A,B; Table 3), the TiO2/SiO2 Nc (15%) with a mesoporous structure and large surface area (132.9 m2/g) makes their ability to well-dispersed and interact with binder (liquid glass) and extender pigments, which lead to the formation of isolate nanoparticles of W silicate coating This is an important feature indicating that W silicate coating with adding TiO2/SiO2 Nc (15%) has the potential to be photocatalytic and bactericidal materials.	https://doi.org/10.3389/fchem.2021.738969	0		
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	core component	correlates	toxicity	Generally, the GOs that had gone through the same treatment were clustered together at higher concentrations (32 and 8 mg/L, C6-5 purple-colored in Figure 2A), suggesting a treatment-associated similarity in their properties.	https://doi.org/10.3390%2Fnano9081180	0		
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	core component	correlates	toxicity	Generally, the GOs that had gone through the same treatment were clustered together at higher concentrations (32 and 8 mg/L, C6-5 purple-colored in Figure 2A), suggesting a treatment-associated similarity in their properties.	https://doi.org/10.3390/ijms221910578	0		
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	core component	correlates	toxicity	The results reveal that, indeed, the elemental composition and size do exert impacts on GO toxicity, while the oxidation level exhibits no significant effects	https://doi.org/10.3390%2Fnano9081180	0		
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	core component	correlates	toxicity	The results reveal that, indeed, the elemental composition and size do exert impacts on GO toxicity, while the oxidation level exhibits no significant effects	https://doi.org/10.3390/ijms221910578	0		
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	surface coating	correlates	surface charge	The main oxygen containing functional groups, which are distributed on GO nanosheets are epoxides (C–O–C), phenolic hydroxyl (–OH), carboxylic (–COOH), and other carbonyl groups (C=O) resulting in polar surface properties. Due to these functionalities, GO nanosheets are hydrophilic and exfoliate easily in aqueous media	https://doi.org/10.3390%2Fnano9081180	0		
https://nanocommons.github.io/identifiers/registry#ERM:192680	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	surface coating	correlates	surface charge	The main oxygen containing functional groups, which are distributed on GO nanosheets are epoxides (C–O–C), phenolic hydroxyl (–OH), carboxylic (–COOH), and other carbonyl groups (C=O) resulting in polar surface properties. Due to these functionalities, GO nanosheets are hydrophilic and exfoliate easily in aqueous media	https://doi.org/10.3390/ijms221910578	0		
https://nanocommons.github.io/identifiers/registry#ERM:192682	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	surface coating	positively_correlates	toxicity	This review reveals that the toxicity of graphene is dependent on the graphene surface (the chemical structure or the nature of the functionalized coatings), size, number of layers, cell type, administration route (for in vivo experiments), dose, time of exposure, and synthesis method	https://doi.org/10.1021/tx400385x	0		
https://nanocommons.github.io/identifiers/registry#ERM:192682	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	PEGylation	#N/A	toxicity	PEGylation of GO reduces the toxic effects in mice, and similarly, no severe toxicity was measured in vivo upon administration of GO as a component in injectable hydrogels for tissue engineering.65	https://doi.org/10.1021/tx400385x	0		
https://nanocommons.github.io/identifiers/registry#ERM:192682	http://purl.enanomapper.org/onto/ENM_0000117	graphene oxide nanoparticle	cell type	negatively_correlates	toxicity	This review reveals that the toxicity of graphene is dependent on the graphene surface (the chemical structure or the nature of the functionalized coatings), size, number of layers, cell type, administration route (for in vivo experiments), dose, time of exposure, and synthesis method	https://doi.org/10.1021/tx400385x	1		
https://nanocommons.github.io/identifiers/registry#ERM:037059	http://purl.bioontology.org/ontology/npo#NPO_1892	silver nanoparticle	surface coating	negatively_correlates	cytotoxicity	The dose-dependent effect of Ag NPs on cell viability (Fig. 3a) was similar to that detected by the MTT assay, and this effect was partly prevented by NAC pretreatment	https://doi.org/10.1007/s00204-010-0545-5	1		
https://nanocommons.github.io/identifiers/registry#ERM:037059	http://purl.bioontology.org/ontology/npo#NPO_1892	silver nanoparticle	surface coating	negatively_correlates	cytotoxicity	The dose-dependent effect of Ag NPs on cell viability (Fig. 3a) was similar to that detected by the MTT assay, and this effect was partly prevented by NAC pretreatment	https://doi.org/10.1016/j.tiv.2005.06.034	1		
